Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
2010-05-24,Melbourne,6.2,15.6,0.0,3.0,0.3,N,37.0,NNE,ENE,13.0,9.0,54.0,83.0,1015.3,1011.8,7.0,8.0,13.0,13.4,No
2012-09-29,GoldCoast,17.0,26.3,0.0,,,NNW,44.0,NW,N,26.0,28.0,54.0,52.0,1015.9,1011.1,,,21.3,25.0,No
2011-06-08,Moree,2.8,16.5,0.0,2.2,7.0,SW,41.0,WNW,WSW,11.0,26.0,67.0,35.0,1020.5,1018.1,4.0,6.0,9.9,14.7,No
2016-08-02,Woomera,4.9,14.2,7.6,0.4,,S,44.0,S,S,22.0,31.0,75.0,49.0,1027.3,1026.5,0.0,,7.8,13.3,Yes
2013-07-19,Williamtown,9.0,22.5,,,,W,31.0,NNE,N,15.0,13.0,68.0,86.0,1017.1,1013.9,,8.0,17.7,16.5,
2010-09-13,Albury,6.0,18.7,0.4,,,W,31.0,E,WNW,7.0,17.0,88.0,47.0,1017.1,1014.8,,1.0,11.4,18.2,No
2016-01-07,Mildura,18.5,32.3,0.0,16.0,,SE,41.0,SSE,SSW,22.0,15.0,59.0,29.0,1018.2,1017.3,0.0,3.0,21.3,30.7,No
2017-01-15,Uluru,21.8,35.8,0.0,,,E,44.0,E,E,26.0,20.0,43.0,35.0,1010.4,1006.2,7.0,,26.0,34.7,No
2013-09-22,SalmonGums,8.6,21.2,0.0,,,NW,67.0,NW,WNW,37.0,28.0,46.0,58.0,,,,,20.1,16.6,No
2010-02-08,Ballarat,15.5,35.0,0.0,,,SE,44.0,NNE,W,13.0,7.0,45.0,25.0,1020.9,1018.7,0.0,1.0,24.7,32.8,No
2010-11-02,CoffsHarbour,14.3,22.1,2.6,1.8,12.4,N,24.0,SSW,E,11.0,15.0,52.0,42.0,1013.0,1011.9,1.0,1.0,19.6,21.8,Yes
2009-05-15,SalmonGums,1.8,21.5,0.0,,,NW,26.0,NW,SSW,13.0,11.0,61.0,31.0,,,,,14.9,20.6,No
2014-08-06,Walpole,10.0,23.6,0.0,,,NW,46.0,ENE,NNW,9.0,17.0,56.0,32.0,1023.6,1019.2,,,14.3,23.2,No
2012-10-05,Darwin,24.6,33.9,0.0,8.4,10.5,N,37.0,ENE,NNW,17.0,22.0,64.0,52.0,1014.2,1010.1,5.0,5.0,29.2,32.2,No
2015-12-29,Albury,13.2,32.3,0.0,,,SSW,31.0,NNE,W,7.0,11.0,47.0,28.0,1022.2,1018.3,,,21.3,29.8,No
2013-06-26,Sale,4.5,13.4,0.4,1.2,4.0,E,22.0,NW,E,7.0,15.0,97.0,82.0,1025.7,1022.9,2.0,3.0,8.3,12.7,No
2009-05-21,Townsville,15.0,27.5,0.0,5.4,10.5,SSW,35.0,SW,W,13.0,13.0,38.0,24.0,1011.2,1007.0,0.0,1.0,21.9,26.8,No
2009-09-07,Adelaide,11.8,17.5,2.2,9.6,7.3,WNW,37.0,SW,SSW,6.0,19.0,91.0,48.0,1009.6,1010.8,,,12.8,16.9,Yes
2014-07-27,MountGambier,6.5,16.1,0.4,1.6,6.4,N,44.0,N,NNW,24.0,26.0,88.0,63.0,1021.1,1017.3,7.0,5.0,8.6,15.1,No
2016-12-13,Bendigo,14.6,37.0,0.2,,,WNW,61.0,NNE,NW,13.0,28.0,30.0,12.0,1011.4,1005.7,,2.0,23.7,35.8,No
2017-01-18,Penrith,25.1,45.1,0.0,,,SE,59.0,WNW,SE,30.0,31.0,28.0,38.0,,,,,37.5,33.0,No
2016-09-02,PearceRAAF,3.6,18.0,0.0,,3.9,SW,30.0,SSE,SSW,7.0,19.0,81.0,58.0,1023.2,1020.4,8.0,8.0,12.5,15.5,No
2013-03-26,MountGambier,9.4,33.3,0.0,2.0,9.8,NNW,50.0,NNE,N,9.0,28.0,70.0,23.0,1013.7,1008.2,2.0,5.0,16.6,31.7,No
2012-03-25,BadgerysCreek,10.5,22.2,0.0,,,ESE,24.0,SW,ESE,11.0,9.0,82.0,61.0,1022.3,1020.8,,,15.7,20.5,No
2013-04-03,Darwin,23.9,33.0,1.2,4.0,9.3,ENE,33.0,E,ENE,15.0,24.0,77.0,48.0,1010.5,1006.8,7.0,7.0,27.6,32.2,Yes
2013-05-30,Sydney,11.7,21.4,0.0,2.6,5.7,E,24.0,WNW,ENE,15.0,7.0,90.0,67.0,1029.3,1025.9,4.0,5.0,12.8,20.0,No
2016-05-20,MountGambier,9.1,17.6,4.4,,,NNW,17.0,NNE,W,7.0,11.0,97.0,70.0,1023.2,1022.0,,,11.9,16.2,Yes
2014-10-10,BadgerysCreek,8.7,26.3,0.0,,,E,30.0,S,N,4.0,11.0,77.0,34.0,1019.5,1014.3,,,15.6,25.3,No
2017-05-18,Williamtown,7.6,22.4,0.0,,,ENE,37.0,NW,ENE,11.0,19.0,87.0,62.0,1026.6,1023.6,,1.0,14.5,21.6,No
2010-09-28,Moree,13.5,27.4,7.0,4.6,10.0,SSW,30.0,NNE,SW,11.0,15.0,81.0,31.0,1014.9,1011.3,2.0,5.0,21.2,26.2,Yes
2010-12-04,Albany,13.8,19.5,5.2,5.2,7.5,,,SW,WSW,33.0,41.0,71.0,72.0,1005.4,1003.2,6.0,6.0,17.9,18.5,Yes
2013-10-21,Moree,17.8,33.2,0.0,9.4,12.6,NE,41.0,NNE,NNE,28.0,17.0,59.0,24.0,1019.8,1014.9,1.0,1.0,22.3,31.7,No
2009-12-27,Albany,17.8,22.6,0.0,6.8,6.9,,,SW,SE,15.0,15.0,75.0,64.0,1019.5,1018.2,7.0,1.0,19.6,21.4,No
2014-07-13,Newcastle,8.7,15.4,0.0,,,,,SW,SE,9.0,9.0,46.0,59.0,,,5.0,5.0,10.0,15.0,No
2009-11-19,Mildura,23.9,41.7,0.0,18.6,12.4,NW,50.0,SE,WSW,9.0,6.0,32.0,11.0,1007.5,1005.4,1.0,2.0,28.8,40.4,No
2011-12-24,Launceston,13.1,26.6,0.0,,,NNW,37.0,WNW,NW,4.0,20.0,71.0,56.0,1014.5,1011.3,,,19.6,25.7,No
2011-12-03,Darwin,25.5,33.5,0.0,5.4,11.0,W,35.0,N,S,6.0,26.0,73.0,64.0,1007.8,1004.0,4.0,6.0,30.9,30.1,No
2013-03-27,Launceston,11.3,30.0,0.2,,,N,39.0,NE,NNW,2.0,22.0,97.0,34.0,1010.9,1005.4,,,13.2,28.1,No
2012-03-14,Newcastle,16.7,26.7,0.0,,,,,N,SE,2.0,4.0,82.0,71.0,,,2.0,7.0,20.4,24.8,No
2012-09-24,MelbourneAirport,4.8,14.2,0.0,4.0,9.2,SW,56.0,WSW,SW,31.0,35.0,58.0,52.0,1017.3,1017.6,7.0,7.0,10.0,12.6,No
2016-05-11,Adelaide,13.3,19.0,0.6,,,W,43.0,W,WNW,19.0,11.0,69.0,76.0,1021.2,1019.6,,,15.8,16.6,No
2016-04-10,Cairns,23.1,29.4,12.2,8.2,3.9,SE,41.0,S,SE,15.0,22.0,96.0,78.0,1016.9,1013.6,7.0,6.0,23.6,28.3,Yes
2016-06-17,Walpole,8.0,14.5,4.6,,,NE,22.0,,E,0.0,7.0,86.0,73.0,1024.8,1022.7,,,11.1,13.0,Yes
2016-02-24,AliceSprings,23.8,42.6,0.0,16.0,11.5,NW,44.0,NW,SW,28.0,11.0,26.0,13.0,1007.5,1003.8,1.0,6.0,35.3,41.1,No
2010-09-29,Adelaide,5.1,16.0,0.2,2.8,6.9,WSW,30.0,SSW,SW,7.0,15.0,49.0,44.0,1028.5,1026.7,,,12.2,15.2,No
2014-05-21,Nhil,5.8,24.4,0.0,,,NNW,35.0,,NNW,0.0,20.0,93.0,40.0,1023.3,1019.5,,,11.8,24.2,No
2013-09-09,PerthAirport,6.3,22.7,0.0,4.2,9.8,NW,31.0,NE,N,9.0,13.0,70.0,41.0,1020.0,1015.0,1.0,4.0,15.1,20.6,No
2016-08-11,Nuriootpa,2.6,13.5,3.0,3.8,4.9,W,30.0,W,SW,17.0,17.0,97.0,61.0,1023.2,1022.5,8.0,,7.6,12.9,Yes
2014-09-29,Tuggeranong,8.2,25.4,0.0,,,WSW,41.0,WSW,WSW,19.0,26.0,38.0,23.0,1014.6,1013.4,,,19.7,24.6,No
2014-08-03,Uluru,2.9,18.8,0.0,,,SE,35.0,E,ESE,17.0,19.0,39.0,20.0,1028.2,1025.2,,,9.0,18.0,No
2016-09-13,Katherine,22.0,37.5,0.0,9.4,,NNE,31.0,NW,WNW,19.0,17.0,64.0,,1013.7,1007.9,3.0,,29.0,,No
2012-07-12,Woomera,6.1,17.8,4.6,3.2,,W,57.0,WNW,W,20.0,39.0,87.0,47.0,1008.2,1007.9,1.0,5.0,10.5,17.3,Yes
2011-08-25,Cobar,7.9,25.4,0.0,3.4,,W,31.0,NNE,WSW,13.0,7.0,49.0,17.0,1026.2,1022.2,0.0,0.0,16.4,24.5,No
2013-03-10,Canberra,11.9,31.8,0.0,4.8,,NE,28.0,,W,0.0,9.0,83.0,39.0,1019.6,1015.9,6.0,,17.5,30.1,No
2015-12-31,Williamtown,14.8,25.5,0.0,7.8,,SE,37.0,,SE,0.0,24.0,69.0,49.0,1019.4,1017.1,7.0,1.0,21.8,24.6,No
2014-06-04,Portland,10.6,15.5,5.8,0.8,1.7,WSW,46.0,W,WSW,11.0,11.0,98.0,72.0,1023.4,1023.7,8.0,8.0,12.3,14.8,Yes
2013-07-14,Mildura,13.2,20.2,6.0,2.0,4.3,N,44.0,N,NNW,26.0,15.0,79.0,60.0,1017.2,1015.3,7.0,3.0,14.3,19.9,Yes
2016-01-11,SydneyAirport,21.1,34.6,0.0,9.0,12.1,NNE,43.0,NNW,NE,13.0,30.0,65.0,44.0,1013.2,1008.7,1.0,1.0,25.9,33.2,No
2011-08-22,NorfolkIsland,15.2,17.6,3.2,1.4,0.0,E,72.0,E,E,35.0,37.0,85.0,87.0,1026.5,1026.2,8.0,8.0,16.5,16.3,Yes
2013-08-09,Walpole,11.4,16.9,8.2,,,NNW,39.0,WNW,NW,19.0,19.0,86.0,75.0,1015.4,1014.7,,,12.6,16.0,Yes
2011-05-05,Darwin,21.7,31.2,0.0,8.2,9.8,SE,41.0,SE,SSE,24.0,11.0,56.0,36.0,1013.0,1009.7,7.0,5.0,24.5,30.5,No
2012-08-11,Ballarat,6.0,11.6,0.8,,,SSE,48.0,S,S,30.0,22.0,99.0,93.0,1030.9,1029.7,7.0,8.0,7.1,10.0,No
2016-10-18,Townsville,22.0,31.0,0.0,8.4,,,,NW,,9.0,,64.0,53.0,1015.4,1011.9,8.0,,26.9,29.3,No
2013-07-02,Hobart,8.2,15.3,2.2,4.4,2.1,WNW,70.0,NW,WSW,30.0,15.0,78.0,83.0,1006.0,1008.3,,,12.9,10.4,Yes
2014-08-03,Katherine,16.5,32.4,0.0,7.0,,ESE,39.0,ESE,E,19.0,20.0,31.0,19.0,1019.0,1014.6,3.0,1.0,22.6,31.4,No
2013-01-26,MountGinini,12.1,24.1,0.0,,,ENE,37.0,NE,N,17.0,11.0,97.0,56.0,,,,,15.1,22.9,No
2010-06-30,Williamtown,-1.8,14.6,0.0,2.6,9.7,WNW,50.0,W,WNW,17.0,28.0,67.0,32.0,1022.3,1019.5,0.0,1.0,7.6,14.1,No
2013-09-14,Wollongong,13.4,19.1,17.6,,,S,50.0,SSW,SSW,26.0,33.0,92.0,73.0,1012.0,1010.8,2.0,4.0,15.3,17.9,Yes
2009-02-21,Portland,15.1,18.9,0.0,3.8,0.0,S,31.0,SSE,SSE,13.0,17.0,85.0,65.0,1020.6,1020.4,8.0,,15.6,17.6,No
2014-03-17,CoffsHarbour,17.1,25.7,11.7,4.4,11.1,SSW,26.0,SW,SE,17.0,15.0,60.0,45.0,1017.3,1016.8,0.0,1.0,21.9,24.8,Yes
2015-11-28,Watsonia,10.0,22.7,0.0,5.0,11.8,SSW,30.0,SW,S,9.0,9.0,58.0,44.0,1018.7,1014.9,7.0,1.0,14.9,21.4,No
2009-04-13,Dartmoor,3.4,27.4,0.2,2.6,9.8,NW,35.0,ENE,NW,7.0,20.0,85.0,24.0,1021.5,1016.6,,,11.2,26.7,No
2013-08-21,Richmond,-0.8,17.9,0.0,4.0,,WSW,31.0,,SSW,0.0,13.0,59.0,31.0,1016.9,1013.7,,,10.4,16.9,No
2009-05-14,NorahHead,11.0,21.3,0.0,,,WSW,31.0,NW,W,15.0,13.0,54.0,40.0,1013.4,1010.9,,,16.1,20.8,No
2014-01-10,Portland,15.6,30.7,0.0,7.0,13.2,SW,52.0,N,WSW,20.0,28.0,59.0,54.0,1015.3,1015.0,,,23.5,25.9,No
2010-05-07,Portland,12.1,16.4,1.6,2.0,1.7,WNW,56.0,WNW,W,31.0,15.0,,97.0,1018.7,1018.8,7.0,7.0,,14.6,Yes
2015-09-26,Perth,10.2,23.2,0.0,7.2,9.5,SSW,33.0,SSE,SW,7.0,17.0,69.0,51.0,1025.1,1022.1,1.0,1.0,16.3,20.9,No
2014-12-02,Cairns,23.3,32.2,0.0,9.6,11.1,E,39.0,E,E,13.0,28.0,55.0,51.0,1012.1,1009.1,4.0,6.0,29.1,31.1,No
2010-03-08,Sydney,22.6,29.2,0.0,6.4,6.4,,,ENE,NE,11.0,17.0,72.0,65.0,1011.6,1009.6,6.0,7.0,24.8,27.4,No
2015-03-18,SalmonGums,19.4,29.1,0.0,,,W,54.0,WNW,W,24.0,24.0,54.0,64.0,,,,,24.8,23.8,No
2009-07-29,Wollongong,11.1,19.3,0.0,,,WSW,41.0,WSW,SW,20.0,15.0,50.0,43.0,1023.1,1021.6,,4.0,14.9,18.8,No
2009-02-05,Bendigo,18.0,40.2,0.0,7.4,,SSE,44.0,SSE,WSW,9.0,19.0,35.0,10.0,1005.6,1003.8,0.0,1.0,28.5,38.5,No
2013-04-11,Woomera,16.0,32.3,0.0,10.6,10.6,ENE,31.0,E,ENE,17.0,11.0,26.0,12.0,1021.3,1018.1,0.0,1.0,24.4,30.6,No
2009-05-04,SalmonGums,4.0,23.4,0.0,,,NNW,31.0,NNW,ESE,13.0,13.0,65.0,32.0,,,,,14.9,21.9,No
2009-10-19,Penrith,9.0,26.6,0.2,,,SW,48.0,SE,NE,7.0,6.0,65.0,29.0,,,,,15.8,26.1,No
2016-05-05,Moree,9.7,26.7,0.0,3.6,,ENE,24.0,NE,W,13.0,6.0,66.0,26.0,1021.4,1017.5,,,16.7,26.2,No
2009-01-18,Cairns,24.9,32.2,1.8,4.6,4.0,ESE,35.0,SSE,ESE,15.0,19.0,81.0,58.0,1011.4,1008.8,7.0,7.0,27.6,31.5,Yes
2015-04-25,NorahHead,16.4,25.9,0.0,,,NE,65.0,WNW,NE,9.0,20.0,64.0,64.0,1008.7,1005.0,,,20.5,22.6,No
2014-08-29,Cairns,11.8,27.2,0.0,8.4,11.0,SE,52.0,SSE,ESE,22.0,33.0,54.0,48.0,1018.7,1016.1,2.0,1.0,22.6,25.4,No
2014-03-15,WaggaWagga,14.3,28.9,0.0,7.8,2.1,NW,78.0,E,NW,9.0,39.0,66.0,40.0,1010.5,1006.8,7.0,7.0,20.8,24.9,No
2015-12-09,Albany,13.0,18.9,0.0,4.4,9.7,,,S,,6.0,,68.0,,1020.8,1019.3,6.0,,16.8,,No
2017-06-01,AliceSprings,1.2,18.7,0.0,,,ESE,39.0,ESE,ESE,15.0,22.0,54.0,22.0,1029.6,1026.8,,,9.7,17.7,No
2017-04-11,Newcastle,,22.5,0.2,,,,,,,,,,,,,,,,,No
2015-12-14,Mildura,15.5,38.9,0.0,,8.5,WNW,39.0,NNE,WNW,6.0,22.0,14.0,8.0,1012.7,1010.4,2.0,3.0,27.5,37.5,No
2013-05-29,Wollongong,13.7,21.7,0.4,,,NNE,31.0,NW,NE,13.0,22.0,74.0,66.0,1030.5,1026.9,1.0,,17.3,20.4,No
2010-08-27,PerthAirport,5.1,21.4,0.0,3.4,10.5,ENE,33.0,ENE,N,20.0,13.0,58.0,28.0,1024.6,1019.4,0.0,1.0,12.8,20.8,No
2015-06-11,Walpole,12.7,20.4,0.0,,,NNE,37.0,N,NNW,2.0,7.0,59.0,61.0,1018.7,1015.8,,,15.8,19.2,No
2010-04-29,WaggaWagga,7.9,20.3,0.0,3.8,4.4,W,30.0,NE,WSW,6.0,17.0,84.0,47.0,1022.7,1020.3,7.0,6.0,11.8,18.8,No
2011-05-27,Walpole,6.6,18.4,0.0,,,ENE,22.0,ENE,NE,11.0,9.0,72.0,50.0,1022.2,1018.7,,,11.5,17.8,No
2014-11-08,Wollongong,14.2,21.0,0.0,,,NE,43.0,NE,NE,9.0,31.0,74.0,73.0,1021.9,1018.6,,,18.8,20.3,No
2015-05-16,NorahHead,13.8,17.8,7.0,,,SSE,50.0,S,SSE,26.0,31.0,93.0,89.0,1034.4,1032.8,,,16.5,17.2,Yes
2017-03-28,Cobar,19.1,32.7,0.0,,,S,31.0,SSE,SSW,13.0,15.0,44.0,28.0,1012.9,1010.8,,,20.8,30.6,No
2015-10-31,Mildura,17.2,34.7,0.0,6.4,11.4,N,30.0,SE,NNE,4.0,13.0,37.0,18.0,1012.3,1008.5,2.0,5.0,24.6,33.7,No
2013-06-04,Katherine,13.8,30.5,0.0,7.0,,E,41.0,ESE,SE,17.0,15.0,50.0,,1015.0,1010.2,0.0,0.0,20.7,29.5,No
2015-10-13,MelbourneAirport,4.3,19.5,0.0,7.0,11.8,S,31.0,S,S,7.0,13.0,70.0,48.0,1025.1,1023.0,2.0,1.0,11.0,18.4,No
2011-11-25,Albury,15.0,20.0,11.0,,,,,SSE,,11.0,,99.0,,1020.1,,8.0,,15.0,,Yes
2012-03-01,Penrith,19.1,30.0,27.8,,,S,44.0,NNE,NNE,7.0,2.0,100.0,70.0,,,,,21.2,29.7,Yes
2016-01-28,Perth,17.6,34.4,0.0,11.2,11.9,E,37.0,E,ESE,15.0,11.0,55.0,26.0,1016.9,1013.5,1.0,3.0,23.3,33.7,No
2014-05-07,Witchcliffe,14.0,21.8,1.2,,,NNW,61.0,N,NNW,13.0,26.0,100.0,88.0,1005.3,1001.8,,,17.7,19.3,Yes
2017-05-30,Adelaide,9.7,15.1,16.0,,,S,35.0,S,SSE,7.0,11.0,71.0,40.0,1028.9,1029.3,,,12.2,14.0,Yes
2012-04-02,Newcastle,15.2,26.1,0.2,,,,,,SE,0.0,4.0,78.0,58.0,,,8.0,3.0,20.8,24.5,No
2011-11-14,Darwin,22.1,31.2,7.4,6.0,3.8,SSE,61.0,E,W,24.0,9.0,90.0,69.0,1011.7,1007.5,7.0,6.0,23.5,30.0,Yes
2013-08-09,NorfolkIsland,13.2,19.0,40.6,4.2,0.8,ENE,46.0,NE,NNW,26.0,20.0,89.0,87.0,1008.2,1004.6,7.0,7.0,17.7,16.5,Yes
2008-08-24,Darwin,21.1,32.7,0.0,8.6,8.6,ESE,37.0,SE,SE,19.0,11.0,24.0,26.0,1016.1,1010.9,6.0,3.0,23.1,32.1,No
2012-02-19,MountGambier,14.9,31.2,0.0,6.6,10.9,S,46.0,SSE,S,13.0,31.0,84.0,43.0,1014.8,1012.8,5.0,3.0,19.5,27.4,No
2016-12-29,GoldCoast,21.0,29.6,1.2,,,NNE,41.0,NNE,NNE,20.0,33.0,78.0,70.0,1012.5,1008.5,,,27.3,28.5,Yes
2014-05-14,SydneyAirport,12.7,23.2,0.0,1.8,9.5,NE,35.0,NW,NNE,13.0,24.0,67.0,51.0,1029.1,1025.7,1.0,2.0,17.1,22.0,No
2011-03-02,NorahHead,20.0,22.7,0.0,,,SE,50.0,ESE,NE,20.0,19.0,66.0,75.0,1017.0,1015.3,,,20.7,21.2,No
2017-05-25,Wollongong,11.4,18.8,0.0,,,WSW,30.0,NW,ENE,9.0,7.0,60.0,46.0,1021.2,1018.6,,,16.7,18.4,No
2014-01-22,Portland,14.6,19.7,0.0,5.8,9.4,SE,35.0,SE,ESE,15.0,17.0,66.0,56.0,1022.5,1022.2,8.0,,16.1,19.5,No
2011-10-28,Launceston,11.9,21.7,2.0,,,N,37.0,N,NNW,2.0,17.0,91.0,65.0,1011.4,1005.8,,,13.1,20.6,Yes
2015-09-05,Ballarat,4.5,12.2,0.0,,,S,30.0,S,S,20.0,15.0,98.0,68.0,1025.1,1022.4,8.0,1.0,6.6,11.6,No
2013-08-26,Walpole,12.8,14.6,44.2,,,S,46.0,S,SSW,20.0,20.0,99.0,86.0,1011.1,1013.6,,,13.2,13.8,Yes
2015-08-02,Dartmoor,5.3,12.9,0.0,1.6,6.3,WNW,54.0,NNW,W,20.0,17.0,,,1012.8,1011.6,,,8.0,9.9,No
2015-11-06,Hobart,15.2,18.8,0.0,3.8,3.0,SW,39.0,E,ESE,7.0,19.0,81.0,74.0,1004.3,1002.8,7.0,7.0,16.7,16.5,No
2013-11-25,Woomera,15.9,34.2,0.0,16.0,11.2,SW,37.0,ENE,SE,24.0,9.0,24.0,14.0,1009.5,1006.9,5.0,2.0,22.6,32.1,No
2010-10-06,Darwin,26.4,34.4,0.0,9.0,8.2,E,50.0,S,SSE,4.0,24.0,69.0,63.0,1010.4,1007.8,4.0,6.0,29.8,28.0,No
2015-12-03,Nhil,5.5,29.5,0.0,,,SSE,31.0,ESE,S,17.0,11.0,54.0,24.0,1027.9,1023.9,,,14.5,26.0,No
2012-09-06,Walpole,9.0,14.8,,,,SSW,46.0,SW,SSW,19.0,22.0,69.0,66.0,1024.1,1026.1,,,11.8,13.4,
2011-02-27,Albany,20.2,24.0,0.0,4.0,5.7,,,ESE,ESE,24.0,31.0,78.0,81.0,1012.5,1009.7,7.0,6.0,22.0,22.6,No
2009-01-07,Watsonia,16.5,22.6,0.0,8.8,4.4,SSW,39.0,SSE,SW,7.0,24.0,89.0,58.0,1009.7,1009.9,8.0,7.0,16.9,21.9,No
2015-07-02,Mildura,4.1,16.1,0.0,1.6,6.8,WSW,35.0,WNW,SW,15.0,19.0,78.0,45.0,1027.4,1026.8,7.0,1.0,8.2,15.7,No
2015-09-05,CoffsHarbour,13.3,21.0,0.4,,,ENE,33.0,NW,NE,6.0,24.0,62.0,67.0,1023.0,1018.8,,7.0,18.2,18.5,No
2015-12-17,Bendigo,16.6,35.9,0.0,,,NE,37.0,NE,NW,24.0,19.0,43.0,18.0,1014.6,1011.9,,,24.2,33.9,No
2013-07-22,Cobar,3.9,14.1,0.0,2.2,,NW,37.0,NNW,NW,11.0,20.0,59.0,41.0,1021.6,1020.3,1.0,2.0,9.2,13.5,No
2017-01-19,Tuggeranong,15.0,23.0,0.0,,,NNE,28.0,NE,ENE,7.0,11.0,72.0,60.0,1013.7,1010.1,,,15.3,20.6,No
2016-11-18,Hobart,12.3,21.5,0.0,8.8,12.1,WNW,59.0,NNW,NW,19.0,35.0,41.0,26.0,1009.9,1008.9,1.0,1.0,15.1,20.2,No
2014-03-03,PerthAirport,15.2,31.8,0.0,10.4,10.6,SSW,41.0,SE,WSW,2.0,24.0,47.0,47.0,1015.0,1013.3,6.0,1.0,26.2,29.4,No
2009-06-17,Albury,0.6,15.9,0.0,,,WSW,13.0,,W,0.0,2.0,94.0,52.0,1029.7,1027.7,,,5.6,14.9,No
2011-11-05,MountGambier,10.4,32.0,0.0,6.6,12.0,N,46.0,N,NNW,15.0,28.0,44.0,20.0,1012.2,1008.1,2.0,2.0,22.4,30.9,No
2017-06-08,Launceston,3.1,13.7,0.0,,,NNW,22.0,,NNW,0.0,9.0,95.0,71.0,,,,1.0,7.2,12.5,No
2014-11-03,Portland,3.7,22.6,0.0,3.6,7.5,NE,31.0,NE,NNW,20.0,13.0,67.0,42.0,1024.1,1020.2,,3.0,11.4,21.2,No
2013-10-21,Townsville,19.3,29.5,0.0,11.0,9.0,E,52.0,SE,ENE,30.0,33.0,51.0,54.0,1016.6,1012.9,6.0,3.0,28.3,28.7,No
2016-08-24,Cairns,18.0,28.0,0.0,4.8,,NNE,30.0,E,N,2.0,13.0,72.0,78.0,1013.3,1009.0,,,25.5,26.5,No
2009-08-28,AliceSprings,14.9,33.6,0.0,3.4,9.5,NW,57.0,NNW,NW,22.0,37.0,33.0,21.0,1013.4,1008.3,6.0,2.0,24.4,32.1,No
2013-09-11,Cobar,6.7,23.0,0.0,7.2,,WSW,31.0,SW,W,7.0,15.0,42.0,20.0,1015.7,1013.0,1.0,1.0,15.1,22.6,No
2015-12-07,SalmonGums,13.4,23.9,7.0,,,WNW,46.0,WNW,W,20.0,22.0,68.0,41.0,,,,,16.7,22.4,Yes
2008-10-26,Adelaide,17.1,23.7,0.0,,6.9,WNW,50.0,SSE,WNW,15.0,20.0,64.0,44.0,1006.2,1008.1,,,18.1,22.3,No
2017-01-12,Penrith,21.1,32.5,0.0,,,ESE,31.0,NNW,ESE,4.0,11.0,78.0,46.0,,,,,24.0,30.6,No
2010-06-23,Williamtown,10.9,19.7,6.6,0.0,6.1,ESE,33.0,NW,E,9.0,9.0,98.0,50.0,1035.9,1033.2,7.0,5.0,13.3,18.7,Yes
2009-12-23,NorfolkIsland,19.0,25.0,0.0,8.0,10.2,E,48.0,E,E,31.0,30.0,68.0,63.0,1020.2,1019.4,7.0,1.0,22.3,22.7,No
2012-08-16,Brisbane,8.5,25.1,0.0,3.4,9.7,,,,NE,0.0,7.0,59.0,47.0,1019.0,1013.3,1.0,2.0,17.0,24.3,No
2009-01-10,Sydney,18.3,23.4,0.0,7.6,6.1,,,ENE,E,17.0,20.0,54.0,53.0,1017.1,1013.9,7.0,6.0,19.7,22.5,No
2012-03-09,Watsonia,15.6,24.7,0.0,2.4,8.1,SSW,33.0,SW,SSW,2.0,9.0,87.0,57.0,1012.9,1011.6,7.0,1.0,17.1,21.8,No
2011-05-23,CoffsHarbour,16.1,18.8,0.6,1.4,0.0,NW,43.0,S,NW,13.0,19.0,91.0,80.0,1013.5,1006.9,8.0,7.0,16.8,17.9,No
2011-05-14,Launceston,-1.3,13.4,0.0,,,SSW,35.0,E,SW,4.0,9.0,88.0,43.0,1016.1,1018.6,,,3.0,13.1,No
2015-03-01,MountGambier,10.3,22.5,2.0,6.0,10.1,S,43.0,S,S,24.0,28.0,78.0,46.0,1014.6,1017.2,5.0,7.0,16.5,19.6,Yes
2013-01-28,Dartmoor,7.5,20.9,0.0,6.2,5.4,SSW,46.0,NNW,SSW,6.0,22.0,76.0,98.0,1012.0,1013.9,,,15.1,14.6,No
2008-11-30,Sydney,15.0,24.9,11.2,4.8,12.3,,,SSW,E,13.0,19.0,64.0,55.0,1009.9,1007.2,2.0,1.0,19.8,21.4,Yes
2009-11-13,PerthAirport,18.7,26.2,1.4,4.6,10.4,W,44.0,NW,WNW,19.0,24.0,62.0,48.0,1013.2,1012.2,3.0,3.0,23.7,24.5,Yes
2011-11-05,Mildura,15.0,35.5,0.0,6.6,12.2,NNE,37.0,NE,N,19.0,19.0,30.0,9.0,1013.9,1008.5,7.0,6.0,24.3,34.0,No
2015-06-01,Launceston,-2.8,10.8,0.2,,,S,24.0,NE,S,2.0,17.0,88.0,44.0,,,,2.0,0.3,9.8,No
2014-06-09,AliceSprings,0.3,18.7,0.0,5.0,10.5,ESE,41.0,E,ESE,11.0,22.0,62.0,30.0,1025.5,1021.8,1.0,3.0,10.0,18.2,No
2015-11-19,Katherine,22.7,40.0,0.0,8.0,,NNE,41.0,W,E,11.0,11.0,56.0,,1012.6,1007.2,0.0,,31.9,,No
2008-07-28,Hobart,4.8,10.0,1.2,1.0,1.3,S,39.0,S,SSW,19.0,13.0,73.0,88.0,1024.2,1024.1,7.0,7.0,6.9,7.7,Yes
